,MACD_apply_to,MACD_fast,MACD_slow,MACD_signal,MACD_column_div,corr_low,corr_high,Divergence_diff_extereme,Divergence_num_exteremes_min,Divergence_num_exteremes_max,frequency,score
2746,high,236.0,623.0,3.0,macds,-1.0,-1.0,5.0,187.0,74.0,4H,-0.1259921049894873
2739,low,120.0,666.0,46.0,macdh,-1.0,-1.0,3.0,308.0,133.0,4H,-0.1259921049894873
2740,high,49.0,314.0,10.0,macdh,-1.0,-0.9999999999999996,5.0,230.0,325.0,4H,-0.1259921049894873
2741,open,177.0,515.0,45.0,macdh,-1.0,-1.0,4.0,237.0,226.0,4H,-0.1259921049894873
2742,high,236.0,604.0,43.0,macd,-1.0,-1.0,3.0,183.0,128.0,4H,-0.1259921049894873
2743,open,300.0,519.0,6.0,macdh,-1.0,-1.0,1.0,251.0,80.0,4H,-0.1259921049894873
2744,close,104.0,641.0,49.0,macds,-1.0,-1.0,5.0,46.0,430.0,4H,-0.1259921049894873
2745,low,108.0,141.0,50.0,macds,-0.9999999999999996,-1.0,4.0,329.0,218.0,4H,-0.1259921049894873
2747,high,106.0,357.0,47.0,macdh,-1.0,-1.0,6.0,255.0,285.0,4H,-0.1259921049894873
2737,OHLC/4,261.0,500.0,33.0,macdh,-1.000000000000001,-0.999999999999999,4.0,209.0,36.0,4H,-0.1259921049894873
2748,open,258.0,563.0,41.0,macdh,-1.0,-1.0,4.0,204.0,392.0,4H,-0.1259921049894873
2749,close,209.0,379.0,15.0,macdh,-1.0,-1.0,2.0,358.0,220.0,4H,-0.1259921049894873
2750,close,178.0,550.0,7.0,macds,-0.9999999999999998,-1.0,3.0,40.0,371.0,4H,-0.1259921049894873
2751,HL/2,8.0,10.0,37.0,macds,-1.0,-1.0,3.0,430.0,36.0,4H,-0.1259921049894873
2752,low,101.0,404.0,42.0,macds,-1.000000000000007,-0.999999999999992,2.0,49.0,189.0,4H,-0.1259921049894873
2753,high,75.0,193.0,47.0,macdh,-0.9999999999999996,-0.9999999999999998,2.0,251.0,61.0,4H,-0.1259921049894873
2754,OHLC/4,118.0,500.0,31.0,macdh,-1.0,-1.0,5.0,333.0,297.0,4H,-0.1259921049894873
2738,HLC/3,127.0,568.0,16.0,macds,-1.0,-1.0,1.0,39.0,381.0,4H,-0.1259921049894873
2736,low,225.0,268.0,26.0,macdh,-0.9999999999999998,-1.0,5.0,304.0,473.0,4H,-0.1259921049894873
2718,low,74.0,446.0,20.0,macd,-1.0,-1.0,6.0,95.0,13.0,4H,-0.1259921049894873
2726,HL/2,114.0,541.0,24.0,macdh,-1.0,-0.9999999999999998,4.0,454.0,290.0,4H,-0.1259921049894873
2680,open,69.0,688.0,47.0,macds,-0.9999999999999998,-1.0,6.0,133.0,51.0,4H,-0.1259921049894873
2720,high,36.0,667.0,7.0,macds,-1.0,-1.0,5.0,166.0,285.0,4H,-0.1259921049894873
2721,HLC/3,182.0,547.0,19.0,macds,-0.9999999999999908,-1.0000000000000089,1.0,36.0,335.0,4H,-0.1259921049894873
2722,HLCC/4,26.0,106.0,46.0,macdh,-1.0000000000000022,-0.999999999999998,4.0,392.0,428.0,4H,-0.1259921049894873
2723,HLCC/4,195.0,369.0,29.0,macdh,-1.0,-1.0,2.0,424.0,254.0,4H,-0.1259921049894873
2724,close,281.0,661.0,2.0,macds,-1.0,-0.9999999999999998,4.0,460.0,51.0,4H,-0.1259921049894873
2725,high,218.0,337.0,13.0,macdh,-1.0,-1.0,3.0,261.0,457.0,4H,-0.1259921049894873
2727,high,217.0,308.0,13.0,macdh,-1.0,-1.0,6.0,212.0,291.0,4H,-0.1259921049894873
2735,close,120.0,631.0,2.0,macd,-1.0,-0.9999999999999998,4.0,94.0,377.0,4H,-0.1259921049894873
2728,HLCC/4,4.0,389.0,48.0,macdh,-1.0,-0.9999999999999998,3.0,235.0,339.0,4H,-0.1259921049894873
2729,low,45.0,273.0,5.0,macds,-0.9999999999999994,-0.9999999999999996,3.0,197.0,436.0,4H,-0.1259921049894873
2730,close,71.0,463.0,6.0,macdh,-1.0000000000000029,-0.9999999999999966,5.0,272.0,446.0,4H,-0.1259921049894873
2731,high,69.0,78.0,20.0,macdh,-0.9999999999999992,-1.0,6.0,203.0,7.0,4H,-0.1259921049894873
2732,HLC/3,255.0,633.0,2.0,macd,-0.999999999999996,-1.000000000000003,2.0,383.0,254.0,4H,-0.1259921049894873
2733,HLC/3,137.0,253.0,48.0,macdh,-1.0,-1.0,6.0,354.0,284.0,4H,-0.1259921049894873
2734,low,237.0,328.0,14.0,macdh,-1.0,-1.0,1.0,330.0,346.0,4H,-0.1259921049894873
2681,HLCC/4,134.0,368.0,34.0,macds,-1.0000000000000002,-1.0000000000000002,4.0,95.0,417.0,4H,-0.1259921049894873
2677,high,156.0,481.0,10.0,macdh,-1.0,-1.0,3.0,222.0,57.0,4H,-0.1259921049894873
2679,HL/2,165.0,430.0,27.0,macds,-1.0000000000000002,-1.0,6.0,34.0,363.0,4H,-0.1259921049894873
2631,HL/2,231.0,615.0,5.0,macd,-1.0,-1.0,3.0,202.0,85.0,4H,-0.1259921049894873
2624,close,100.0,621.0,12.0,macdh,-1.0,-1.0,4.0,222.0,465.0,4H,-0.1259921049894873
2625,open,286.0,654.0,39.0,macd,-1.0,-1.0,6.0,251.0,233.0,4H,-0.1259921049894873
2626,open,196.0,261.0,5.0,macdh,-1.0,-1.0,4.0,359.0,450.0,4H,-0.1259921049894873
2627,close,2.0,457.0,11.0,macd,-1.0,-1.0,2.0,151.0,304.0,4H,-0.1259921049894873
2628,HLCC/4,74.0,665.0,38.0,macd,-1.0,-1.0,6.0,132.0,103.0,4H,-0.1259921049894873
2629,HLCC/4,155.0,690.0,15.0,macdh,-1.0,-1.0,2.0,467.0,24.0,4H,-0.1259921049894873
2630,open,86.0,198.0,4.0,macdh,-1.0,-1.0,5.0,400.0,469.0,4H,-0.1259921049894873
2632,HLCC/4,10.0,57.0,25.0,macds,-1.0,-1.0,5.0,291.0,378.0,4H,-0.1259921049894873
2678,high,5.0,52.0,7.0,macds,-1.0,-1.0,3.0,460.0,431.0,4H,-0.1259921049894873
2633,HL/2,192.0,600.0,37.0,macd,-1.0,-1.0,5.0,202.0,289.0,4H,-0.1259921049894873
2634,low,150.0,186.0,42.0,macdh,-0.999999999999998,-1.000000000000002,5.0,387.0,235.0,4H,-0.1259921049894873
2635,low,11.0,606.0,9.0,macdh,-1.0,-1.0,1.0,322.0,294.0,4H,-0.1259921049894873
2636,HLCC/4,155.0,582.0,27.0,macd,-1.0,-0.9999999999999998,3.0,313.0,172.0,4H,-0.1259921049894873
2637,HLCC/4,199.0,625.0,12.0,macd,-1.0,-1.0,3.0,240.0,70.0,4H,-0.1259921049894873
2638,open,128.0,582.0,39.0,macdh,-0.9999999999999998,-1.0,4.0,346.0,486.0,4H,-0.1259921049894873
2639,high,57.0,154.0,50.0,macdh,-1.0,-1.0,4.0,306.0,98.0,4H,-0.1259921049894873
2623,close,126.0,503.0,34.0,macdh,-0.9999999999999998,-1.0,2.0,384.0,196.0,4H,-0.1259921049894873
2622,close,149.0,427.0,32.0,macdh,-1.0,-1.0,1.0,314.0,286.0,4H,-0.1259921049894873
2621,HLCC/4,127.0,375.0,30.0,macdh,-1.0,-1.0,3.0,297.0,76.0,4H,-0.1259921049894873
2620,close,107.0,125.0,14.0,macdh,-1.0000000000000022,-0.9999999999999978,2.0,206.0,333.0,4H,-0.1259921049894873
2605,open,46.0,302.0,18.0,macdh,-1.0,-1.0,4.0,234.0,268.0,4H,-0.1259921049894873
2606,HLCC/4,185.0,573.0,44.0,macdh,-1.0,-1.0,3.0,202.0,357.0,4H,-0.1259921049894873
2607,OHLC/4,66.0,333.0,49.0,macd,-1.0,-1.0,3.0,199.0,381.0,4H,-0.1259921049894873
2608,HL/2,141.0,605.0,12.0,macdh,-1.0,-1.0,2.0,279.0,116.0,4H,-0.1259921049894873
2609,OHLC/4,106.0,496.0,40.0,macdh,-1.0,-1.0,6.0,335.0,206.0,4H,-0.1259921049894873
2610,OHLC/4,262.0,584.0,33.0,macd,-1.0,-1.0,1.0,338.0,444.0,4H,-0.1259921049894873
2611,high,37.0,485.0,50.0,macd,-1.0,-1.0,4.0,118.0,438.0,4H,-0.1259921049894873
2612,HLC/3,151.0,686.0,20.0,macds,-1.0,-1.0,3.0,45.0,320.0,4H,-0.1259921049894873
2613,high,158.0,649.0,10.0,macdh,-1.0,-1.0,4.0,255.0,32.0,4H,-0.1259921049894873
2614,open,205.0,232.0,23.0,macds,-1.0,-0.9999999999999996,3.0,118.0,100.0,4H,-0.1259921049894873
2615,high,179.0,514.0,19.0,macds,-1.0,-1.0,1.0,42.0,301.0,4H,-0.1259921049894873
2616,HL/2,236.0,691.0,19.0,macds,-0.9999999999999998,-1.0,5.0,45.0,166.0,4H,-0.1259921049894873
2617,OHLC/4,187.0,696.0,26.0,macds,-1.0,-1.0,4.0,72.0,167.0,4H,-0.1259921049894873
2618,close,150.0,687.0,29.0,macdh,-1.0,-1.0,5.0,447.0,274.0,4H,-0.1259921049894873
2619,HLCC/4,232.0,312.0,21.0,macdh,-1.0,-1.0,5.0,318.0,497.0,4H,-0.1259921049894873
2640,OHLC/4,90.0,678.0,39.0,macds,-1.0,-1.0,4.0,88.0,480.0,4H,-0.1259921049894873
2641,HL/2,170.0,270.0,22.0,macdh,-1.0,-1.0,6.0,343.0,296.0,4H,-0.1259921049894873
2642,high,133.0,514.0,12.0,macdh,-1.0,-1.0,3.0,383.0,73.0,4H,-0.1259921049894873
2661,HLCC/4,74.0,139.0,16.0,macdh,-1.0000000000000022,-0.999999999999998,1.0,295.0,451.0,4H,-0.1259921049894873
2663,HL/2,204.0,459.0,48.0,macds,-1.0,-1.0,4.0,6.0,22.0,4H,-0.1259921049894873
2664,HLCC/4,48.0,54.0,43.0,macd,-1.0,-1.0,1.0,459.0,264.0,4H,-0.1259921049894873
2665,HLCC/4,102.0,659.0,3.0,macdh,-1.0,-1.0,4.0,221.0,168.0,4H,-0.1259921049894873
2666,close,221.0,421.0,14.0,macdh,-1.0,-1.0,1.0,211.0,70.0,4H,-0.1259921049894873
2667,open,28.0,607.0,15.0,macdh,-1.0000000000000002,-1.0,5.0,259.0,384.0,4H,-0.1259921049894873
2668,OHLC/4,169.0,500.0,27.0,macdh,-1.0,-0.9999999999999998,5.0,464.0,418.0,4H,-0.1259921049894873
2669,HL/2,202.0,262.0,44.0,macdh,-0.9999999999999998,-1.0,1.0,243.0,356.0,4H,-0.1259921049894873
2670,HLC/3,132.0,177.0,48.0,macdh,-0.999999999999998,-1.000000000000002,4.0,484.0,169.0,4H,-0.1259921049894873
2671,HLCC/4,104.0,228.0,40.0,macds,-1.0,-1.0,2.0,264.0,437.0,4H,-0.1259921049894873
2672,close,147.0,315.0,34.0,macdh,-1.0,-0.9999999999999998,5.0,232.0,15.0,4H,-0.1259921049894873
2673,open,214.0,492.0,46.0,macdh,-1.0,-1.0,4.0,227.0,177.0,4H,-0.1259921049894873
2674,open,65.0,511.0,3.0,macdh,-1.0,-1.0,2.0,351.0,58.0,4H,-0.1259921049894873
2675,high,177.0,531.0,5.0,macdh,-1.0,-1.0,1.0,381.0,417.0,4H,-0.1259921049894873
2676,HL/2,93.0,512.0,49.0,macds,-1.0000000000000075,-0.9999999999999926,2.0,64.0,258.0,4H,-0.1259921049894873
2756,high,95.0,177.0,25.0,macdh,-1.0,-1.0,3.0,421.0,62.0,4H,-0.1259921049894873
2662,high,278.0,569.0,50.0,macd,-1.0,-1.0,1.0,410.0,87.0,4H,-0.1259921049894873
2660,close,75.0,302.0,12.0,macds,-1.0,-1.0,5.0,204.0,289.0,4H,-0.1259921049894873
2643,HLC/3,106.0,149.0,28.0,macdh,-1.0,-1.0,5.0,365.0,78.0,4H,-0.1259921049894873
2659,HLC/3,109.0,325.0,35.0,macdh,-1.0,-1.0,5.0,421.0,448.0,4H,-0.1259921049894873
2644,close,294.0,569.0,36.0,macdh,-1.0,-1.0,1.0,241.0,176.0,4H,-0.1259921049894873
2645,close,119.0,413.0,43.0,macds,-1.0,-0.9999999999999998,2.0,61.0,4.0,4H,-0.1259921049894873
2646,OHLC/4,188.0,624.0,8.0,macd,-1.0,-1.0,6.0,352.0,63.0,4H,-0.1259921049894873
2647,high,223.0,291.0,11.0,macdh,-1.0,-1.0,6.0,411.0,183.0,4H,-0.1259921049894873
2648,high,11.0,626.0,3.0,macdh,-1.0,-1.0,1.0,339.0,249.0,4H,-0.1259921049894873
2649,HL/2,100.0,324.0,43.0,macds,-1.0,-1.0,3.0,138.0,121.0,4H,-0.1259921049894873
2650,HLCC/4,88.0,493.0,35.0,macdh,-1.0000000000000002,-1.0,6.0,259.0,290.0,4H,-0.1259921049894873
2651,HL/2,144.0,379.0,34.0,macdh,-1.0,-1.0,3.0,391.0,131.0,4H,-0.1259921049894873
2652,low,146.0,690.0,19.0,macdh,-1.0,-0.9999999999999998,2.0,368.0,81.0,4H,-0.1259921049894873
2653,HLC/3,98.0,321.0,41.0,macdh,-1.0,-0.9999999999999998,5.0,266.0,161.0,4H,-0.1259921049894873
2654,HL/2,261.0,286.0,12.0,macdh,-1.0,-1.0,2.0,376.0,93.0,4H,-0.1259921049894873
2655,low,126.0,698.0,17.0,macdh,-1.0,-1.0,4.0,283.0,187.0,4H,-0.1259921049894873
2656,high,270.0,664.0,8.0,macd,-1.0,-1.0,1.0,291.0,119.0,4H,-0.1259921049894873
2657,OHLC/4,89.0,195.0,45.0,macdh,-0.9999999999999998,-1.0,1.0,439.0,119.0,4H,-0.1259921049894873
2658,open,37.0,598.0,17.0,macd,-1.0,-1.0,3.0,117.0,473.0,4H,-0.1259921049894873
2755,open,246.0,664.0,37.0,macdh,-1.0,-1.0,3.0,238.0,17.0,4H,-0.1259921049894873
2761,open,26.0,465.0,46.0,macdh,-1.0000000000000024,-0.999999999999997,3.0,203.0,124.0,4H,-0.1259921049894873
2757,low,158.0,590.0,21.0,macdh,-1.0,-0.9999999999999998,1.0,471.0,110.0,4H,-0.1259921049894873
2874,high,112.0,505.0,48.0,macds,-1.0,-1.0,1.0,57.0,295.0,4H,-0.1259921049894873
2881,HL/2,241.0,600.0,35.0,macd,-0.9999999999999964,-1.000000000000003,4.0,232.0,222.0,4H,-0.1259921049894873
2880,OHLC/4,227.0,376.0,10.0,macdh,-1.0,-1.0,1.0,297.0,15.0,4H,-0.1259921049894873
2879,open,3.0,29.0,25.0,macds,-1.0000000000000029,-0.9999999999999972,2.0,491.0,456.0,4H,-0.1259921049894873
2878,low,110.0,687.0,19.0,macdh,-1.0,-1.0,5.0,307.0,261.0,4H,-0.1259921049894873
2877,low,177.0,204.0,21.0,macdh,-1.0,-1.0,6.0,346.0,328.0,4H,-0.1259921049894873
2876,low,120.0,154.0,25.0,macdh,-1.0,-1.0000000000000002,1.0,234.0,38.0,4H,-0.1259921049894873
2875,HLC/3,196.0,421.0,26.0,macdh,-1.0,-1.0,2.0,304.0,248.0,4H,-0.1259921049894873
2873,HLCC/4,50.0,392.0,34.0,macds,-1.0,-1.0,4.0,113.0,36.0,4H,-0.1259921049894873
2902,HLCC/4,31.0,611.0,42.0,macdh,-0.9999999999999998,-1.0,1.0,226.0,349.0,4H,-0.1259921049894873
2872,low,88.0,105.0,22.0,macdh,-1.0,-1.0,6.0,436.0,8.0,4H,-0.1259921049894873
2871,high,156.0,315.0,15.0,macdh,-1.0,-1.0,2.0,242.0,297.0,4H,-0.1259921049894873
2870,open,29.0,98.0,40.0,macdh,-1.0000000000000022,-0.999999999999998,5.0,358.0,401.0,4H,-0.1259921049894873
2869,open,191.0,229.0,38.0,macdh,-1.0,-1.0,3.0,466.0,86.0,4H,-0.1259921049894873
2868,HLC/3,176.0,436.0,22.0,macdh,-1.0,-1.0,6.0,302.0,95.0,4H,-0.1259921049894873
2867,HL/2,121.0,297.0,28.0,macdh,-1.0,-0.9999999999999998,2.0,388.0,419.0,4H,-0.1259921049894873
2866,high,135.0,419.0,15.0,macdh,-1.0,-1.0,5.0,393.0,263.0,4H,-0.1259921049894873
2882,close,160.0,272.0,29.0,macdh,-1.0,-1.0,4.0,200.0,220.0,4H,-0.1259921049894873
2883,HL/2,129.0,412.0,13.0,macds,-1.0,-1.0,5.0,133.0,491.0,4H,-0.1259921049894873
2884,high,220.0,611.0,15.0,macds,-1.0000000000000042,-0.9999999999999956,2.0,281.0,359.0,4H,-0.1259921049894873
2885,low,139.0,655.0,30.0,macdh,-1.0,-1.0,6.0,450.0,150.0,4H,-0.1259921049894873
2900,OHLC/4,224.0,241.0,6.0,macdh,-1.0,-1.0,5.0,236.0,409.0,4H,-0.1259921049894873
2899,HLCC/4,192.0,536.0,7.0,macds,-1.0,-1.0,2.0,73.0,113.0,4H,-0.1259921049894873
2898,open,45.0,330.0,12.0,macdh,-1.0,-1.0,5.0,240.0,118.0,4H,-0.1259921049894873
2897,HLC/3,201.0,611.0,31.0,macd,-1.0,-1.0,4.0,355.0,273.0,4H,-0.1259921049894873
2896,open,160.0,457.0,35.0,macdh,-1.0,-1.0,3.0,299.0,8.0,4H,-0.1259921049894873
2895,OHLC/4,84.0,134.0,48.0,macdh,-1.0,-1.0,3.0,446.0,263.0,4H,-0.1259921049894873
2894,HLC/3,106.0,594.0,23.0,macdh,-1.0,-1.0,6.0,289.0,260.0,4H,-0.1259921049894873
2893,HL/2,234.0,579.0,39.0,macd,-1.0,-1.0,1.0,430.0,10.0,4H,-0.1259921049894873
2892,OHLC/4,134.0,249.0,28.0,macdh,-1.0,-1.0,5.0,401.0,471.0,4H,-0.1259921049894873
2891,HL/2,122.0,674.0,28.0,macdh,-0.9999999999999998,-0.9999999999999998,5.0,269.0,171.0,4H,-0.1259921049894873
2890,open,6.0,152.0,5.0,macdh,-0.9999999999999998,-1.0,2.0,440.0,127.0,4H,-0.1259921049894873
2889,HLC/3,284.0,666.0,26.0,macd,-1.0,-1.0,6.0,206.0,36.0,4H,-0.1259921049894873
2888,HLCC/4,92.0,482.0,39.0,macdh,-1.0,-1.0,4.0,299.0,214.0,4H,-0.1259921049894873
2887,HLCC/4,87.0,426.0,37.0,macdh,-1.0,-1.0,1.0,379.0,263.0,4H,-0.1259921049894873
2886,HLC/3,285.0,687.0,41.0,macd,-0.9999999999999984,-1.000000000000001,2.0,303.0,72.0,4H,-0.1259921049894873
2865,OHLC/4,214.0,339.0,27.0,macdh,-1.0,-1.0,2.0,217.0,108.0,4H,-0.1259921049894873
2864,low,195.0,439.0,17.0,macdh,-1.0,-0.9999999999999998,3.0,262.0,35.0,4H,-0.1259921049894873
2863,HL/2,149.0,487.0,47.0,macds,-1.0000000000000062,-0.9999999999999938,6.0,85.0,268.0,4H,-0.1259921049894873
2845,HL/2,24.0,700.0,30.0,macdh,-1.0000000000000002,-1.0000000000000002,4.0,233.0,365.0,4H,-0.1259921049894873
2843,low,76.0,412.0,45.0,macdh,-1.0000000000000002,-1.0000000000000002,3.0,290.0,91.0,4H,-0.1259921049894873
2842,open,13.0,160.0,12.0,macds,-1.0000000000000002,-1.0000000000000004,4.0,227.0,408.0,4H,-0.1259921049894873
2841,close,103.0,358.0,36.0,macdh,-1.0000000000000002,-1.0,4.0,283.0,50.0,4H,-0.1259921049894873
2840,HL/2,95.0,379.0,42.0,macdh,-1.0000000000000002,-1.0000000000000002,1.0,382.0,305.0,4H,-0.1259921049894873
2839,HLC/3,163.0,376.0,28.0,macdh,-1.0000000000000002,-1.0,5.0,209.0,425.0,4H,-0.1259921049894873
2838,open,126.0,434.0,49.0,macdh,-1.0000000000000002,-1.0000000000000002,5.0,349.0,441.0,4H,-0.1259921049894873
2837,close,259.0,698.0,5.0,macds,-0.9999999999999986,-1.0000000000000018,3.0,228.0,458.0,4H,-0.1259921049894873
2836,OHLC/4,159.0,336.0,20.0,macdh,-1.0000000000000002,-1.0000000000000002,5.0,274.0,457.0,4H,-0.1259921049894873
2835,open,199.0,406.0,33.0,macdh,-1.0000000000000002,-1.0000000000000002,3.0,254.0,234.0,4H,-0.1259921049894873
2834,HL/2,208.0,479.0,40.0,macdh,-0.9999999999999978,-1.0000000000000024,5.0,237.0,402.0,4H,-0.1259921049894873
2833,OHLC/4,226.0,632.0,32.0,macd,-1.0000000000000002,-1.0,6.0,235.0,385.0,4H,-0.1259921049894873
2832,close,262.0,693.0,50.0,macds,-1.0000000000000002,-1.0000000000000002,3.0,166.0,61.0,4H,-0.1259921049894873
2831,close,260.0,459.0,46.0,macdh,-1.0,-1.0,4.0,215.0,326.0,4H,-0.1259921049894873
2830,HLCC/4,154.0,306.0,36.0,macdh,-1.0,-0.9999999999999998,2.0,413.0,260.0,4H,-0.1259921049894873
2829,HLCC/4,21.0,394.0,4.0,macds,-1.000000000000001,-1.0000000000000002,6.0,72.0,5.0,4H,-0.1259921049894873
2844,HLCC/4,228.0,389.0,20.0,macdh,-1.0000000000000002,-1.0,2.0,352.0,451.0,4H,-0.1259921049894873
2846,HLCC/4,210.0,281.0,18.0,macdh,-1.0000000000000002,-1.0,2.0,370.0,349.0,4H,-0.1259921049894873
2862,HLCC/4,96.0,255.0,11.0,macds,-1.0,-1.0,5.0,168.0,255.0,4H,-0.1259921049894873
2847,high,108.0,665.0,20.0,macdh,-1.0,-1.0,5.0,472.0,351.0,4H,-0.1259921049894873
2861,open,266.0,658.0,35.0,macd,-1.0,-1.0,5.0,302.0,409.0,4H,-0.1259921049894873
2860,low,47.0,276.0,44.0,macds,-1.0,-1.0,3.0,358.0,369.0,4H,-0.1259921049894873
2859,HLCC/4,293.0,673.0,24.0,macdh,-1.000000000000001,-0.9999999999999988,1.0,206.0,341.0,4H,-0.1259921049894873
2858,HLC/3,146.0,476.0,33.0,macds,-1.0,-1.0,2.0,68.0,101.0,4H,-0.1259921049894873
2857,OHLC/4,154.0,695.0,11.0,macdh,-1.0,-1.0,2.0,382.0,405.0,4H,-0.1259921049894873
2856,low,214.0,633.0,26.0,macd,-1.0,-1.0,4.0,382.0,215.0,4H,-0.1259921049894873
2855,HLCC/4,52.0,440.0,14.0,macdh,-1.0,-1.0,6.0,223.0,108.0,4H,-0.1259921049894873
2854,low,87.0,629.0,48.0,macdh,-1.0000000000000002,-1.0,6.0,450.0,397.0,4H,-0.1259921049894873
2853,high,177.0,404.0,30.0,macdh,-1.0,-1.0,5.0,284.0,363.0,4H,-0.1259921049894873
2852,HL/2,86.0,530.0,27.0,macdh,-1.0,-1.0,5.0,300.0,476.0,4H,-0.1259921049894873
2851,HLC/3,78.0,612.0,42.0,macdh,-1.0,-1.0,6.0,318.0,475.0,4H,-0.1259921049894873
2603,low,112.0,367.0,36.0,macds,-1.0,-1.0,1.0,137.0,67.0,4H,-0.1259921049894873
2850,HLCC/4,40.0,222.0,19.0,macds,-0.999999999999995,-1.0000000000000049,3.0,87.0,32.0,4H,-0.1259921049894873
2849,HL/2,7.0,387.0,49.0,macds,-1.0,-1.0,3.0,68.0,401.0,4H,-0.1259921049894873
2848,open,20.0,294.0,32.0,macdh,-1.0000000000000002,-1.0000000000000002,6.0,254.0,102.0,4H,-0.1259921049894873
2901,close,211.0,633.0,28.0,macds,-1.0,-1.0,2.0,76.0,36.0,4H,-0.1259921049894873
2903,open,51.0,449.0,45.0,macd,-1.0,-1.0,4.0,195.0,340.0,4H,-0.1259921049894873
2758,HLCC/4,293.0,639.0,7.0,macdh,-0.9999999999999988,-1.0,1.0,237.0,472.0,4H,-0.1259921049894873
2786,HLCC/4,154.0,421.0,29.0,macdh,-1.0000000000000002,-1.0,2.0,228.0,263.0,4H,-0.1259921049894873
2779,HL/2,80.0,479.0,32.0,macdh,-0.9999999999999998,-0.9999999999999998,4.0,341.0,156.0,4H,-0.1259921049894873
2780,HLC/3,199.0,272.0,18.0,macds,-1.0,-1.0000000000000002,6.0,56.0,323.0,4H,-0.1259921049894873
2781,high,162.0,569.0,28.0,macds,-1.0000000000000002,-1.0,2.0,75.0,232.0,4H,-0.1259921049894873
2782,HLCC/4,123.0,377.0,11.0,macds,-1.0000000000000002,-1.0,5.0,113.0,61.0,4H,-0.1259921049894873
2783,HLC/3,72.0,628.0,11.0,macd,-1.0,-1.0000000000000002,4.0,49.0,79.0,4H,-0.1259921049894873
2784,high,164.0,422.0,12.0,macdh,-1.0000000000000002,-1.0,5.0,255.0,353.0,4H,-0.1259921049894873
2785,open,115.0,644.0,44.0,macdh,-1.0,-1.0000000000000002,4.0,425.0,325.0,4H,-0.1259921049894873
2787,HLC/3,90.0,246.0,4.0,macd,-1.0,-1.0000000000000002,4.0,237.0,411.0,4H,-0.1259921049894873
2904,low,155.0,616.0,37.0,macds,-1.0000000000000002,-1.0,3.0,76.0,193.0,4H,-0.1259921049894873
2788,OHLC/4,15.0,190.0,16.0,macd,-1.0000000000000002,-1.0,4.0,254.0,254.0,4H,-0.1259921049894873
2789,close,96.0,87.0,27.0,macd,-0.9999999999999932,-1.0000000000000078,2.0,225.0,60.0,4H,-0.1259921049894873
2790,HL/2,98.0,533.0,33.0,macd,-0.9999999999999886,-1.0000000000000129,2.0,94.0,417.0,4H,-0.1259921049894873
2791,HLCC/4,96.0,498.0,4.0,macd,-0.9999999999999886,-1.0000000000000129,5.0,132.0,406.0,4H,-0.1259921049894873
2792,OHLC/4,145.0,649.0,31.0,macds,-1.0000000000000002,-1.0000000000000002,6.0,110.0,432.0,4H,-0.1259921049894873
2793,high,74.0,271.0,3.0,macdh,-1.0,-1.0000000000000002,3.0,380.0,465.0,4H,-0.1259921049894873
2794,low,18.0,211.0,48.0,macdh,-1.0000000000000002,-1.0,4.0,228.0,296.0,4H,-0.1259921049894873
2778,HLC/3,74.0,601.0,8.0,macds,-1.0000000000000002,-1.0,1.0,61.0,500.0,4H,-0.1259921049894873
2777,low,161.0,671.0,18.0,macdh,-1.0,-1.0,6.0,249.0,13.0,4H,-0.1259921049894873
2776,HL/2,177.0,511.0,4.0,macdh,-1.0,-1.0,5.0,337.0,87.0,4H,-0.1259921049894873
2775,HLC/3,116.0,342.0,33.0,macdh,-1.0,-1.0,3.0,419.0,311.0,4H,-0.1259921049894873
2759,high,253.0,658.0,42.0,macds,-1.0,-1.0,1.0,351.0,358.0,4H,-0.1259921049894873
2760,open,114.0,399.0,22.0,macdh,-1.0,-1.0,1.0,414.0,114.0,4H,-0.1259921049894873
2762,HLCC/4,6.0,37.0,4.0,macdh,-1.0,-0.9999999999999992,6.0,488.0,452.0,4H,-0.1259921049894873
2763,HL/2,49.0,362.0,48.0,macd,-1.0000000000000029,-0.9999999999999968,3.0,155.0,451.0,4H,-0.1259921049894873
2764,HLC/3,220.0,250.0,26.0,macdh,-1.0,-1.0,4.0,429.0,325.0,4H,-0.1259921049894873
2765,HLC/3,233.0,629.0,43.0,macds,-1.0,-1.0000000000000002,6.0,83.0,133.0,4H,-0.1259921049894873
2766,high,17.0,208.0,31.0,macdh,-1.0,-1.0,4.0,264.0,465.0,4H,-0.1259921049894873
2767,HLCC/4,102.0,260.0,37.0,macdh,-0.9999999999999998,-1.0,4.0,435.0,316.0,4H,-0.1259921049894873
