,MACD_apply_to,MACD_fast,MACD_slow,MACD_signal,MACD_column_div,Divergence_num_exteremes_min,Divergence_num_exteremes_max,Divergence_diff_extereme,BestFinder_n_clusters,BestFinder_alpha,Runner_methode1__lenght_data_5M,Runner_methode1__lenght_data_1H,ExtremePoints_num_max_5M,ExtremePoints_num_min_5M,ExtremePoints_weight_5M,ExtremePoints_num_max_1H,ExtremePoints_num_min_1H,ExtremePoints_weight_1H,TrendLines_num_max_5M,TrendLines_num_min_5M,TrendLines_weight_5M,TrendLines_num_max_1H,TrendLines_num_min_1H,TrendLines_weight_1H,TrendLines_length_long_5M,TrendLines_length_mid_5M,TrendLines_length_short1_5M,TrendLines_length_short2_5M,TrendLines_length_long_1H,TrendLines_length_mid_1H,TrendLines_length_short1_1H,TrendLines_length_short2_1H,TrendLines_power_long_5M,TrendLines_power_mid_5M,TrendLines_power_short1_5M,TrendLines_power_short2_5M,TrendLines_power_long_1H,TrendLines_power_mid_1H,TrendLines_power_short1_1H,TrendLines_power_short2_1H,IchimokouFlatLines_tenkan_5M,IchimokouFlatLines_kijun_5M,IchimokouFlatLines_senkou_5M,IchimokouFlatLines_n_cluster_5M,IchimokouFlatLines_weight_5M,IchimokouFlatLines_tenkan_1H,IchimokouFlatLines_kijun_1H,IchimokouFlatLines_senkou_1H,IchimokouFlatLines_n_cluster_1H,IchimokouFlatLines_weight_1H,BestFinder_n_cluster_low,BestFinder_n_cluster_high,BestFinder_alpha_low,BestFinder_alpha_high,st_percent_min,st_percent_max,tp_percent_min,tp_percent_max,ExtremePoints_status,ExtremePoints_T_5M,ExtremePoints_T_1H,TrendLines_status,TrendLines_T_5M,TrendLines_long_T_5M,TrendLines_mid_T_5M,TrendLines_short1_T_5M,TrendLines_short2_T_5M,TrendLines_T_1H,TrendLines_long_T_1H,TrendLines_mid_T_1H,TrendLines_short1_T_1H,TrendLines_short2_T_1H,IchimokouFlatLines_T_5M,IchimokouFlatLines_T_1H,IchimokouFlatLines_status,score,islearned,isborn,corr,corr_low,corr_high
499,low,186,362,40,macds,101,7,6,6,0.21,2687,549,232,136,930,347,248,618,281,34,834,58,208,276,786,594,446,271,809,718,443,325,667,569,504,739,833,729,408,764,12,28,100,11,511,6,13,78,7,821,6,24,0.01,0.01,1.2,1.13,1.03,1.03,True,False,False,False,True,True,True,True,True,False,True,False,True,False,False,True,True,0.0,False,True,0.0,0.0,0.0
500,high,173,413,35,macd,196,9,6,7,0.11,2849,253,87,23,775,41,120,447,253,170,893,370,219,484,777,514,430,329,703,560,408,316,128,130,533,618,470,534,532,888,20,51,36,10,545,15,21,6,16,664,25,20,0.19,0.38,1.17,1.11,1.04,1.19,True,True,False,True,False,False,True,False,False,False,True,True,False,True,True,True,False,0.0,False,True,0.0,0.0,0.0
501,HL/2,161,457,39,macds,214,7,6,13,0.06,2671,831,258,35,563,106,76,291,292,362,175,69,312,670,577,508,373,348,796,642,415,254,368,449,151,655,425,204,990,20,5,42,57,1,834,16,44,33,19,735,25,9,0.16,0.4,1.04,1.19,1.02,1.0,True,True,False,False,True,False,True,False,True,True,True,True,True,True,False,True,True,0.0,False,True,0.0,0.0,0.0
502,HL/2,181,526,38,macd,72,9,6,11,0.04,2707,259,265,291,747,142,115,695,267,47,975,107,297,450,905,640,353,262,783,695,345,319,85,993,908,58,733,401,579,399,17,35,33,15,899,6,9,69,2,598,5,11,0.24,0.12,1.1,1.02,1.06,1.1,False,False,False,False,False,False,False,False,False,True,True,True,False,False,False,False,True,0.0,False,True,0.0,0.0,0.0
503,HLC/3,172,399,37,macd,11,7,6,7,0.38,778,583,10,64,280,18,82,574,155,10,807,100,237,174,962,856,428,387,922,671,372,305,775,535,331,22,442,978,959,340,18,57,17,13,830,3,25,66,15,912,19,23,0.2,0.13,1.03,1.19,1.11,1.17,True,False,False,False,True,True,False,True,False,True,True,False,False,False,False,True,False,0.0,False,True,0.0,0.0,0.0
504,OHLC/4,203,367,35,macds,6,6,6,5,0.12,796,204,335,202,290,272,274,367,337,392,291,25,364,428,775,674,490,256,613,585,497,486,704,191,750,874,973,154,446,46,6,35,69,14,32,11,34,48,16,420,2,11,0.09,0.21,1.08,1.0,1.1,1.08,False,True,False,False,True,False,True,True,False,False,True,True,False,False,False,False,True,0.0,False,True,0.0,0.0,0.0
505,high,174,454,30,macds,227,8,6,10,0.29,236,790,71,378,610,202,231,82,199,202,509,230,2,920,970,836,490,287,714,556,364,343,837,230,306,318,139,993,183,929,30,42,55,14,469,10,24,15,19,409,1,13,0.11,0.06,1.09,1.07,1.0,1.0,False,True,True,False,True,False,True,False,True,True,False,False,False,True,True,True,True,0.0,False,True,0.0,0.0,0.0
506,high,191,494,39,macds,242,7,6,12,0.31,2045,662,146,218,813,96,163,599,339,79,945,172,91,825,986,954,470,411,774,704,348,283,161,191,961,641,558,668,700,965,14,26,57,13,239,6,28,80,7,135,13,5,0.24,0.29,1.04,1.18,1.14,1.13,False,False,True,False,False,True,False,True,False,False,True,False,True,True,True,True,True,0.0,False,True,0.0,0.0,0.0
507,HL/2,151,532,35,macds,113,9,6,8,0.3,1249,640,341,325,711,17,189,453,99,106,68,285,205,263,798,572,472,278,894,618,370,265,793,895,466,348,38,7,148,153,3,24,57,6,460,12,32,3,12,753,6,19,0.12,0.38,1.08,1.01,1.19,1.19,True,True,True,True,False,False,True,True,False,True,True,False,False,False,True,True,True,0.0,False,True,0.0,0.0,0.0
508,HLCC/4,143,532,29,macd,124,9,6,14,0.1,2206,301,268,159,214,327,36,618,208,214,378,185,285,57,1000,602,486,283,990,855,419,267,628,26,438,659,666,730,814,324,13,23,78,5,843,17,40,27,4,927,2,4,0.26,0.2,1.15,1.12,1.09,1.02,True,True,True,True,False,False,False,False,True,False,True,True,False,False,False,True,False,0.0,False,True,0.0,0.0,0.0
509,HLCC/4,195,414,31,macd,362,8,6,3,0.04,1775,478,77,132,453,108,313,446,346,391,945,131,331,528,998,834,350,307,985,943,423,311,946,501,825,643,972,678,204,198,30,38,97,9,311,7,32,8,11,749,17,13,0.27,0.05,1.18,1.08,1.13,1.04,False,False,True,True,False,False,True,False,True,False,True,True,True,True,True,False,True,0.0,False,True,0.0,0.0,0.0
510,open,183,366,31,macdh,4,8,6,7,0.38,2232,272,145,94,253,152,343,607,216,400,583,44,191,179,824,506,360,252,750,537,417,354,259,240,408,240,333,261,690,492,9,23,93,16,185,18,39,60,19,894,20,23,0.11,0.4,1.09,1.15,1.13,1.12,False,True,False,True,False,False,True,False,False,True,False,False,True,False,True,True,True,0.0,False,True,0.0,0.0,0.0
511,close,208,413,31,macds,261,8,6,10,0.28,2769,748,89,277,375,211,116,741,80,163,708,94,108,855,924,825,495,396,598,591,497,268,451,731,215,579,462,571,274,888,23,36,75,4,202,12,47,86,3,229,10,9,0.25,0.07,1.04,1.19,1.16,1.03,True,False,True,False,True,False,True,True,False,True,False,True,True,True,False,True,True,0.0,False,True,0.0,0.0,0.0
512,high,204,411,28,macds,132,9,6,17,0.23,1766,391,69,198,706,203,221,572,102,328,30,84,157,509,693,640,495,391,722,682,435,312,227,876,243,52,616,449,462,700,13,44,5,2,352,11,49,24,5,505,23,25,0.14,0.1,1.04,1.2,1.05,1.0,False,True,False,True,False,False,True,False,True,False,True,True,False,False,False,True,True,0.0,False,True,0.0,0.0,0.0
513,HLC/3,181,508,33,macds,239,9,6,7,0.3,1156,380,192,190,940,44,290,238,31,321,353,214,213,264,970,885,305,270,840,559,476,286,347,171,602,428,438,976,286,744,8,33,36,17,322,13,42,102,18,173,21,7,0.05,0.05,1.06,1.05,1.2,1.11,False,True,True,False,True,False,True,True,True,True,False,False,True,True,False,True,True,0.0,False,True,0.0,0.0,0.0
514,high,210,538,28,macds,195,7,6,6,0.14,2069,652,38,20,280,197,219,445,51,122,798,87,43,773,530,506,484,291,877,688,443,399,448,8,117,342,519,935,457,917,9,43,93,3,118,7,29,42,8,280,1,15,0.35,0.07,1.02,1.14,1.16,1.08,False,False,True,False,False,False,True,True,True,False,False,True,False,True,False,False,True,0.0,False,True,0.0,0.0,0.0
515,close,210,536,36,macdh,356,9,6,16,0.05,2663,634,20,331,846,45,286,254,339,361,34,257,204,471,869,753,429,412,754,502,471,422,47,76,649,257,291,988,844,547,8,29,29,16,221,3,45,33,14,159,22,3,0.06,0.4,1.03,1.15,1.08,1.05,True,True,True,True,False,True,False,True,True,True,True,True,True,True,False,False,False,0.0,False,True,0.0,0.0,0.0
516,low,148,396,28,macdh,315,8,6,5,0.15,383,812,364,213,55,18,262,456,261,182,808,70,261,271,743,545,297,260,781,545,493,342,436,709,315,900,854,710,787,425,14,23,83,12,23,2,10,6,4,861,16,4,0.28,0.28,1.09,1.11,1.09,1.07,True,True,False,True,False,False,True,False,True,False,True,True,True,False,True,True,True,0.0,False,True,0.0,0.0,0.0
517,close,192,467,31,macd,323,6,6,17,0.26,2677,339,134,118,741,167,280,926,267,137,14,188,164,334,941,798,492,439,668,611,409,302,89,120,203,951,957,446,402,499,8,54,40,7,355,10,15,65,8,40,13,12,0.01,0.29,1.0,1.12,1.04,1.16,True,True,True,True,True,False,True,True,True,True,True,True,False,False,True,True,True,0.0,False,True,0.0,0.0,0.0
518,HLCC/4,198,417,41,macd,104,8,6,7,0.03,345,639,98,96,907,354,259,316,70,395,220,102,303,557,826,746,431,279,927,920,497,332,213,413,792,952,848,668,634,219,29,53,43,13,481,16,18,40,5,190,11,8,0.25,0.14,1.14,1.16,1.01,1.16,False,False,True,False,False,False,False,False,True,False,True,True,True,True,True,False,False,0.0,False,True,0.0,0.0,0.0
519,low,179,435,38,macdh,396,9,6,8,0.05,397,241,398,268,766,213,249,658,306,287,485,331,242,716,970,947,444,424,738,714,428,414,346,660,546,62,120,995,728,965,20,47,22,9,851,8,13,100,15,65,13,3,0.18,0.11,1.06,1.17,1.15,1.15,False,True,False,True,True,False,False,True,True,False,False,False,False,False,True,True,False,0.0,False,True,0.0,0.0,0.0
520,HLC/3,201,485,37,macdh,124,8,6,2,0.29,2279,581,61,112,767,267,48,57,215,143,796,116,47,944,735,721,370,314,764,761,500,321,332,254,779,174,148,157,796,589,4,42,62,2,672,7,25,71,3,857,18,16,0.19,0.34,1.06,1.2,1.17,1.09,True,False,True,True,False,True,True,False,False,True,True,True,True,False,True,False,False,0.0,False,True,0.0,0.0,0.0
521,HLC/3,152,408,29,macd,119,6,6,5,0.32,2317,689,42,194,235,177,18,854,198,241,360,246,102,690,612,580,476,436,982,920,498,317,872,739,213,175,730,240,315,349,12,51,41,16,555,7,39,29,16,731,5,9,0.38,0.36,1.04,1.0,1.01,1.15,True,False,False,False,True,True,False,True,False,False,False,False,True,True,False,False,False,0.0,False,True,0.0,0.0,0.0
522,close,200,417,37,macds,287,8,6,17,0.24,2601,692,3,185,870,80,269,102,335,292,223,168,139,725,972,891,434,280,801,774,294,280,692,379,357,241,997,960,878,682,27,44,26,1,761,15,37,34,7,597,7,21,0.08,0.37,1.04,1.19,1.17,1.18,True,False,False,True,False,True,True,True,True,False,True,False,False,True,True,True,False,0.0,False,True,0.0,0.0,0.0
523,close,156,404,38,macd,146,7,6,6,0.2,2070,802,188,364,393,112,257,726,340,137,378,276,36,786,621,539,281,273,834,635,397,372,395,24,17,9,776,105,90,330,3,26,6,1,180,2,17,80,16,624,8,10,0.13,0.36,1.13,1.18,1.09,1.03,False,True,True,True,False,True,True,True,False,False,True,False,True,True,False,True,False,0.0,False,True,0.0,0.0,0.0
524,close,182,536,41,macdh,276,9,6,13,0.11,515,813,328,110,477,283,134,815,186,121,632,329,322,276,925,733,312,287,735,542,459,254,289,798,752,932,964,781,183,13,16,33,12,7,328,13,36,2,10,862,23,3,0.39,0.24,1.07,1.2,1.12,1.08,True,True,False,True,False,False,True,False,False,True,False,True,True,True,True,True,False,0.0,False,True,0.0,0.0,0.0
525,OHLC/4,160,370,28,macds,74,9,6,5,0.14,1044,397,76,264,144,261,161,126,392,319,765,67,259,589,751,521,439,257,705,667,415,345,294,443,324,652,390,303,149,530,4,42,28,17,711,13,31,82,10,950,23,12,0.03,0.1,1.2,1.17,1.05,1.1,False,True,False,False,False,False,True,True,True,False,True,True,False,False,True,False,False,0.0,False,True,0.0,0.0,0.0
526,close,198,409,31,macdh,192,8,6,7,0.4,1211,623,256,206,777,258,357,909,157,48,632,196,46,748,981,539,383,331,893,871,400,286,82,69,113,356,976,128,433,146,11,13,79,3,258,11,29,2,7,776,25,21,0.02,0.21,1.16,1.06,1.18,1.14,True,False,False,True,False,True,False,True,True,True,True,True,False,False,True,True,True,0.0,False,True,0.0,0.0,0.0
527,OHLC/4,178,456,33,macd,5,9,6,7,0.03,2716,714,65,244,588,56,375,507,71,252,39,93,90,657,706,567,447,313,629,514,479,478,515,855,554,978,546,966,835,962,10,13,3,18,255,13,19,67,5,945,13,2,0.39,0.12,1.13,1.0,1.07,1.18,False,True,True,True,True,True,False,True,False,False,False,True,True,True,False,True,True,0.0,False,True,0.0,0.0,0.0
528,HLC/3,182,529,40,macdh,64,6,6,20,0.3,381,375,395,303,789,377,37,378,167,391,850,384,146,394,960,671,470,277,798,707,307,268,131,939,77,69,758,881,219,803,7,50,51,2,321,8,29,24,16,120,14,1,0.03,0.02,1.12,1.12,1.01,1.14,False,False,True,True,False,True,True,True,True,False,True,True,True,False,True,True,True,0.0,False,True,0.0,0.0,0.0
529,HLCC/4,192,431,31,macdh,298,7,6,7,0.2,1579,733,251,216,335,138,258,345,132,378,501,213,169,570,931,671,400,313,853,819,350,255,410,893,525,988,591,239,358,927,2,36,45,4,566,15,31,53,10,733,2,24,0.03,0.11,1.01,1.16,1.17,1.02,False,False,True,True,True,True,False,True,True,False,True,False,False,False,True,False,False,0.0,False,True,0.0,0.0,0.0
530,low,169,487,39,macdh,96,8,6,5,0.31,1437,508,226,330,637,381,103,46,164,271,691,26,389,843,958,947,408,260,975,676,331,266,55,947,537,275,770,771,730,527,5,44,83,20,630,16,18,91,15,310,21,7,0.19,0.17,1.03,1.0,1.04,1.15,True,True,True,False,False,False,True,True,False,True,True,False,True,False,True,False,True,0.0,False,True,0.0,0.0,0.0
531,HL/2,157,380,33,macdh,198,7,6,15,0.13,862,560,158,185,297,188,329,121,278,45,807,263,263,969,838,823,493,441,849,738,413,381,785,934,256,179,852,190,886,963,6,9,12,16,635,5,12,25,3,968,12,7,0.25,0.02,1.03,1.02,1.17,1.04,False,False,True,False,False,False,True,True,False,False,True,False,True,True,False,False,False,0.0,False,True,0.0,0.0,0.0
532,close,206,518,33,macdh,133,7,6,8,0.12,1031,589,246,382,955,50,199,505,54,91,81,196,390,600,652,529,384,288,930,852,486,314,758,920,859,797,891,642,601,594,10,59,67,9,281,9,14,58,13,908,17,3,0.13,0.04,1.15,1.01,1.19,1.08,True,True,True,False,False,True,False,False,True,True,False,True,True,False,True,True,False,0.0,False,True,0.0,0.0,0.0
533,low,163,430,37,macd,372,9,6,3,0.16,2328,499,13,160,529,118,204,349,30,49,173,75,35,333,710,627,481,320,602,505,344,271,949,346,75,902,458,67,730,530,14,15,2,17,62,16,22,18,6,371,14,21,0.17,0.3,1.12,1.05,1.18,1.02,False,False,False,False,False,False,False,True,False,True,True,False,True,True,True,False,True,0.0,False,True,0.0,0.0,0.0
534,open,184,482,36,macds,107,7,6,20,0.06,1392,387,237,258,611,115,312,645,299,21,770,266,377,750,785,669,373,266,676,572,389,322,604,101,987,610,267,854,642,288,16,18,24,4,754,6,50,64,9,394,22,10,0.06,0.12,1.19,1.11,1.13,1.1,False,False,True,False,True,True,True,False,True,True,True,True,True,True,False,True,True,0.0,False,True,0.0,0.0,0.0
535,high,213,492,39,macds,133,6,6,19,0.23,1287,349,142,185,810,194,167,334,69,222,166,394,188,115,828,809,401,365,894,820,457,347,322,387,832,110,528,608,187,352,22,38,69,14,590,14,36,98,1,994,16,4,0.15,0.33,1.0,1.04,1.15,1.14,False,True,False,True,True,False,False,True,True,True,False,False,True,False,False,True,False,0.0,False,True,0.0,0.0,0.0
536,HLC/3,153,475,41,macds,382,7,6,15,0.15,650,855,84,197,35,82,134,296,9,304,844,47,82,985,740,597,450,318,895,513,416,311,432,212,881,351,904,316,388,970,12,33,24,2,779,11,42,99,3,799,3,4,0.33,0.37,1.11,1.09,1.15,1.07,False,False,True,True,True,True,True,False,False,False,True,True,True,True,True,False,True,0.0,False,True,0.0,0.0,0.0
537,HL/2,214,538,32,macd,73,6,6,10,0.4,1404,951,222,93,346,182,169,624,267,221,914,297,75,407,714,577,320,278,769,751,426,304,389,400,811,615,259,785,625,742,18,22,100,7,958,14,30,2,1,960,7,2,0.38,0.24,1.17,1.17,1.15,1.05,False,False,True,False,True,True,False,False,True,True,True,True,True,False,False,True,False,0.0,False,True,0.0,0.0,0.0
538,HLCC/4,172,427,39,macdh,136,6,6,11,0.22,2769,278,210,157,198,268,128,145,201,396,654,107,340,999,952,651,449,406,909,833,468,451,138,185,831,548,926,904,466,814,25,35,36,6,565,10,19,104,6,636,3,25,0.02,0.35,1.2,1.09,1.02,1.18,True,True,True,True,False,False,True,False,False,False,False,True,False,True,False,True,False,0.0,False,True,0.0,0.0,0.0
539,HL/2,203,410,38,macds,347,8,6,10,0.02,2527,328,212,127,498,92,54,101,126,259,168,256,135,494,884,846,473,307,969,793,411,358,901,76,957,461,67,88,208,886,5,10,51,4,844,15,45,102,19,4,23,25,0.35,0.29,1.03,1.0,1.13,1.04,True,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,True,0.0,False,True,0.0,0.0,0.0
540,HLC/3,205,402,40,macd,142,8,6,8,0.3,969,930,43,274,920,278,329,907,46,103,455,365,196,998,989,929,445,309,926,656,398,254,376,484,691,340,488,392,666,889,11,26,29,4,352,7,12,9,16,375,15,1,0.14,0.35,1.05,1.14,1.14,1.16,False,False,True,True,False,True,False,False,False,True,True,True,False,False,False,True,False,0.0,False,True,0.0,0.0,0.0
541,low,212,398,35,macd,369,7,6,1,0.35,533,532,391,157,774,138,89,352,175,318,550,326,307,648,621,557,295,294,892,653,348,300,466,741,23,670,478,998,164,983,18,32,38,18,924,14,25,98,17,797,25,1,0.26,0.2,1.0,1.13,1.01,1.01,True,True,True,True,False,False,False,True,False,True,True,False,False,False,True,False,True,0.0,False,True,0.0,0.0,0.0
542,high,158,365,29,macds,389,8,6,3,0.06,226,316,55,271,191,378,18,837,309,90,506,360,366,952,801,747,433,251,824,729,465,303,363,996,752,944,127,323,806,304,30,45,68,4,395,11,22,24,13,177,8,1,0.33,0.38,1.07,1.14,1.1,1.03,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False,True,True,0.0,False,True,0.0,0.0,0.0
543,HLCC/4,182,441,32,macdh,46,7,6,18,0.18,1934,542,241,184,841,124,192,833,352,331,222,37,14,462,568,549,413,281,927,576,450,290,308,121,149,74,150,639,949,810,10,31,58,2,281,10,47,100,15,286,14,24,0.35,0.23,1.07,1.06,1.11,1.12,True,True,False,True,False,False,True,True,True,True,False,True,True,False,False,False,True,0.0,False,True,0.0,0.0,0.0
544,close,169,376,31,macds,147,6,6,4,0.2,1117,672,282,316,268,124,147,914,3,262,918,335,136,813,918,879,392,326,963,816,444,255,533,100,113,868,477,216,838,64,3,12,32,15,617,14,29,100,17,886,14,1,0.23,0.36,1.06,1.01,1.05,1.2,False,True,True,True,False,False,True,True,True,True,True,True,False,True,False,True,True,0.0,False,True,0.0,0.0,0.0
545,low,197,509,34,macd,202,6,6,13,0.39,2103,424,133,279,689,56,138,744,79,106,422,206,238,193,809,687,495,450,956,553,489,255,680,267,402,858,554,707,837,494,3,16,56,3,60,11,31,23,19,292,25,11,0.07,0.38,1.18,1.12,1.13,1.04,True,True,False,True,True,False,False,True,False,True,False,True,False,False,True,True,True,0.0,False,True,0.0,0.0,0.0
546,open,213,408,33,macds,273,8,6,7,0.01,2082,367,231,199,296,395,207,174,246,277,633,61,352,381,975,536,466,377,682,679,431,260,741,162,191,62,877,676,705,949,26,48,53,7,829,14,48,92,18,791,6,18,0.15,0.26,1.19,1.11,1.19,1.16,True,False,False,False,False,False,False,True,False,False,True,False,False,True,True,True,True,0.0,False,True,0.0,0.0,0.0
547,HL/2,194,471,41,macd,252,6,6,2,0.16,905,300,302,296,559,376,367,805,196,194,900,110,365,853,901,578,362,348,727,695,391,301,642,325,169,565,993,163,146,221,22,54,58,1,80,6,45,75,3,128,8,1,0.37,0.3,1.19,1.06,1.2,1.01,False,True,False,False,False,False,True,True,False,False,False,True,False,True,False,False,False,0.0,False,True,0.0,0.0,0.0
548,open,199,479,33,macdh,347,7,6,7,0.3,659,434,97,252,596,197,136,440,145,203,777,253,388,63,848,588,488,422,776,568,384,336,586,28,41,399,114,511,6,104,23,38,16,17,274,2,43,11,18,743,3,6,0.32,0.05,1.06,1.11,1.02,1.1,False,True,False,False,False,False,True,True,False,True,False,False,True,False,False,False,True,0.0,False,True,0.0,0.0,0.0
549,open,143,504,31,macdh,235,8,6,14,0.12,1551,322,374,346,393,43,400,302,321,225,270,284,148,144,856,720,460,380,851,587,425,390,586,853,61,898,856,326,201,750,4,54,101,6,495,2,52,29,2,841,12,16,0.09,0.35,1.11,1.08,1.17,1.08,False,False,False,True,False,False,False,False,True,True,False,False,False,True,True,True,True,0.0,False,True,0.0,0.0,0.0
550,HL/2,168,402,34,macd,393,9,6,4,0.28,2772,460,347,389,133,113,237,663,280,33,515,36,240,705,798,759,420,271,858,707,448,316,634,877,276,371,258,845,39,386,25,33,79,3,62,13,47,23,8,556,9,3,0.22,0.39,1.2,1.17,1.02,1.08,True,True,True,True,True,True,True,False,True,False,True,True,False,True,False,False,True,0.0,False,True,0.0,0.0,0.0
551,high,143,440,34,macd,39,9,6,17,0.4,799,313,365,261,843,322,379,291,15,45,420,134,2,297,728,633,440,357,989,818,413,338,790,486,115,116,798,848,984,382,30,49,34,4,194,16,21,11,19,470,23,12,0.14,0.32,1.03,1.02,1.16,1.06,True,False,True,True,True,False,True,True,True,True,False,False,True,False,True,True,False,0.0,False,True,0.0,0.0,0.0
552,close,156,450,31,macd,262,8,6,11,0.08,318,732,373,45,867,386,130,523,58,109,682,82,73,60,560,552,417,252,857,641,449,430,948,321,175,212,326,997,782,335,3,12,91,19,966,9,38,57,2,365,5,18,0.23,0.39,1.05,1.14,1.02,1.09,True,False,False,False,True,True,True,False,False,True,True,True,False,False,True,False,True,0.0,False,True,0.0,0.0,0.0
553,OHLC/4,154,456,42,macd,277,8,6,8,0.4,1745,346,359,246,624,105,247,349,246,253,22,255,354,159,997,881,444,307,734,549,470,367,128,766,867,875,469,391,423,482,15,51,13,15,6,4,37,69,15,800,3,13,0.25,0.22,1.05,1.15,1.04,1.11,True,False,True,True,True,False,True,False,False,True,True,True,False,False,True,True,True,0.0,False,True,0.0,0.0,0.0
554,HLC/3,180,405,34,macds,80,6,6,1,0.4,2077,533,329,289,229,49,233,876,25,91,622,258,51,937,964,915,348,294,949,947,424,295,381,823,988,672,292,568,911,120,26,51,54,4,408,11,38,78,20,14,2,14,0.37,0.07,1.19,1.05,1.12,1.12,False,True,True,True,True,True,False,True,False,True,True,False,True,False,False,True,False,0.0,False,True,0.0,0.0,0.0
555,low,206,447,42,macdh,189,8,6,4,0.08,1677,496,355,235,385,394,338,212,315,109,18,248,169,280,924,772,358,306,897,595,461,391,903,42,791,397,108,72,902,340,11,20,104,18,279,16,47,19,18,60,18,16,0.39,0.3,1.0,1.18,1.16,1.06,True,False,True,False,False,True,False,False,False,False,False,False,True,True,False,False,True,0.0,False,True,0.0,0.0,0.0
556,close,190,430,30,macdh,290,9,6,14,0.28,1910,570,236,370,734,49,103,94,322,277,514,105,213,507,918,670,339,291,727,685,490,251,31,408,772,230,183,665,112,267,12,34,70,5,827,8,36,84,2,374,15,11,0.31,0.1,1.17,1.1,1.17,1.03,True,False,True,False,True,False,True,False,True,False,False,False,True,True,False,False,True,0.0,False,True,0.0,0.0,0.0
557,low,189,500,35,macds,169,6,6,5,0.04,2929,541,386,175,477,359,266,321,205,307,829,183,286,208,620,539,334,269,979,643,493,280,15,807,829,929,442,38,869,547,22,53,98,3,210,16,29,48,16,686,4,20,0.02,0.12,1.06,1.1,1.18,1.19,False,False,False,False,True,False,False,False,True,False,True,True,True,True,True,True,False,0.0,False,True,0.0,0.0,0.0
558,HL/2,208,486,42,macd,16,6,6,8,0.05,1978,626,399,101,309,249,282,580,206,240,596,87,283,657,803,592,473,346,830,704,427,393,844,552,916,34,330,669,276,974,20,27,73,3,335,2,40,27,17,798,5,5,0.04,0.21,1.18,1.14,1.05,1.05,False,False,True,True,False,True,False,False,False,True,False,False,True,True,True,True,False,0.0,False,True,0.0,0.0,0.0
559,HLCC/4,150,434,29,macd,55,8,6,6,0.04,1602,346,172,212,47,369,365,648,386,365,931,383,149,524,814,553,495,326,770,677,393,269,936,895,182,407,947,904,855,40,20,22,101,18,210,11,32,63,7,458,6,8,0.23,0.14,1.05,1.08,1.09,1.04,False,False,True,False,False,False,False,True,False,False,False,False,True,True,True,True,False,0.0,False,True,0.0,0.0,0.0
560,HLC/3,163,516,29,macds,37,6,6,6,0.11,360,268,14,226,697,348,191,510,14,177,157,250,239,291,739,574,424,306,775,703,339,305,869,776,817,996,669,147,608,679,7,59,84,15,683,9,13,97,8,750,6,1,0.34,0.31,1.17,1.06,1.13,1.03,False,True,False,True,True,True,True,False,True,False,False,True,True,False,True,True,True,0.0,False,True,0.0,0.0,0.0
561,low,171,535,34,macdh,188,7,6,3,0.31,2148,305,153,11,171,126,390,454,228,305,782,390,237,427,716,639,438,419,659,649,474,297,312,827,603,958,227,247,193,481,11,14,6,13,675,8,30,22,17,514,13,10,0.01,0.08,1.08,1.02,1.01,1.18,True,False,True,False,True,True,True,False,True,True,False,False,False,False,False,True,False,0.0,False,True,0.0,0.0,0.0
562,high,157,478,31,macd,182,7,6,5,0.05,2447,766,155,244,679,86,286,442,222,17,578,82,139,172,876,807,464,328,627,561,458,433,791,363,494,68,576,195,693,293,9,19,3,8,983,15,52,74,15,141,21,15,0.09,0.3,1.07,1.17,1.13,1.06,False,False,False,False,False,True,True,True,False,True,True,True,True,True,False,True,False,0.0,False,True,0.0,0.0,0.0
563,OHLC/4,174,386,32,macd,183,8,6,2,0.18,1640,711,77,14,584,56,342,824,325,336,636,145,157,143,904,588,467,283,843,800,447,365,432,104,717,398,763,983,436,290,7,29,69,14,960,5,36,8,19,854,21,19,0.24,0.13,1.01,1.06,1.16,1.1,False,True,False,True,False,True,True,True,True,True,False,True,False,True,False,False,True,0.0,False,True,0.0,0.0,0.0
564,HLC/3,184,459,33,macdh,295,8,6,6,0.23,600,975,307,392,785,103,22,430,125,108,735,62,352,351,932,867,437,264,697,505,419,363,588,782,889,413,908,821,204,583,3,36,47,5,986,4,29,40,11,266,11,8,0.35,0.24,1.1,1.04,1.06,1.04,False,True,False,True,True,False,False,False,False,True,True,True,True,True,True,False,True,0.0,False,True,0.0,0.0,0.0
565,high,175,435,42,macdh,6,9,6,3,0.08,1807,894,97,108,155,304,349,435,16,250,779,311,258,895,861,747,420,256,947,923,345,310,789,387,814,903,930,594,973,677,3,36,33,13,641,14,27,10,15,657,10,21,0.12,0.13,1.03,1.08,1.03,1.15,True,True,False,False,True,False,True,False,True,True,True,False,False,False,True,True,False,0.0,False,True,0.0,0.0,0.0
566,high,151,499,37,macd,49,9,6,4,0.12,309,929,13,170,919,64,129,964,239,190,467,90,291,988,795,778,308,267,957,745,398,259,500,137,385,131,177,988,494,113,26,45,20,14,883,11,50,8,10,684,5,3,0.18,0.39,1.15,1.09,1.1,1.03,False,True,False,False,True,True,True,False,False,True,True,False,True,False,False,False,False,0.0,False,True,0.0,0.0,0.0
